FeatureID,Name,Formula,Annotation_level,use_Sirius_class,kingdom,superclass,class,subclass,level 5,CID,Title_PubChem,ExactMass,MolecularFormula,InChI,InChIKey,CanonicalSMILES
FT_18.868_303.15911,Enterodiol,C18 H22 O4,L2.2,na,Organic compounds,"Lignans, neolignans and related compounds",Dibenzylbutane lignans,Dibenzylbutanediol lignans,NA,115089,Enterodiol,302.1518092,C18H22O4,"InChI=1S/C18H22O4/c19-11-15(7-13-3-1-5-17(21)9-13)16(12-20)8-14-4-2-6-18(22)10-14/h1-6,9-10,15-16,19-22H,7-8,11-12H2/t15-,16-/m0/s1",DWONJCNDULPHLV-HOTGVXAUSA-N,C1=CC(=CC(=C1)O)CC(CO)C(CC2=CC(=CC=C2)O)CO
FT_18.869_175.07533,"3,6-Dimethylchromone",C11 H10 O2,L2.3,na,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Chromones,688894,"3,6-Dimethylchromone",174.0680796,C11H10O2,"InChI=1S/C11H10O2/c1-7-3-4-10-9(5-7)11(12)8(2)6-13-10/h3-6H,1-2H3",CNWMARIMEBTYMR-UHFFFAOYSA-N,CC1=CC2=C(C=C1)OC=C(C2=O)C
FT_20.136_301.21621,"(2E)-5-[(8aS)-2,5,5,8a-tetramethyl-3-oxo-3,4,4a,5,6,7,8,8a-octahydronaphthalen-1-yl]-3-methylpent-2-enoic acid",C20 H30 O3,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,NA,NA,NA,NA,"
InChI=1/C20H30O3/c1-13(11-18(22)23)7-8-15-14(2)16(21)12-17-19(3,4)9-6-10-20(15,17)5/h11,17H,6-10,12H2,1-5H3,(H,22,23)/b13-11+/t17?,20-/m1/s1",MSLXIYYWGHOJNU-OURDPRNRSA-N,"C\C(CCC1=C(C)C(=O)CC2C(C)(C)CCC[C@]12C)=C/C(O)=O |r,c:4|"
FT_20.242_467.20666,"(7R,8R)-8-(3,4-dimethoxyphenyl)-5,7-dihydroxy-2,2-dimethyl-10-(3-methylbut-2-enyl)-7,8-dihydropyrano[3,2-g]chromen-6-one",C27 H30 O7,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans,8-prenylated flavans,"	44179865","(7R,8R)-8-(3,4-dimethoxyphenyl)-5,7-dihydroxy-2,2-dimethyl-10-(3-methylbut-2-enyl)-7,8-dihydropyrano[3,2-g]chromen-6-one",NA,C27H30O7,"InChI=1S/C27H30O7/c1-14(2)7-9-17-25-16(11-12-27(3,4)34-25)21(28)20-22(29)23(30)24(33-26(17)20)15-8-10-18(31-5)19(13-15)32-6/h7-8,10-13,23-24,28,30H,9H2,1-6H3/t23-,24+/m0/s1",WCTRYHAQIBWVEQ-BJKOFHAPSA-N,CC(=CCC1=C2C(=C(C3=C1O[C@@H]([C@H](C3=O)O)C4=CC(=C(C=C4)OC)OC)O)C=CC(O2)(C)C)C
FT_18.999_278.17503,"N-cycloheptyl-3,4-dimethoxybenzamide",C16 H23 N O3,L2.3,na,Organic compounds,Benzenoids,Benzene and substituted derivatives,Methoxybenzenes,Dimethoxybenzenes,679011,"N-cycloheptyl-3,4-dimethoxybenzamide",277.1677936,C16H23NO3,"InChI=1S/C16H23NO3/c1-19-14-10-9-12(11-15(14)20-2)16(18)17-13-7-5-3-4-6-8-13/h9-11,13H,3-8H2,1-2H3,(H,17,18)",QWRGDZULOKUGPE-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C(=O)NC2CCCCCC2)OC
FT_19.044_303.15911,Arnebinone,C18 H22 O4,L2.2,na,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Bicyclic monoterpenoids,135906,Arnebinone,302.1518092,C18H22O4,"InChI=1S/C18H22O4/c1-7-18(4)9-8-11(10(2)3)12-13(18)15(20)17(22-6)16(21-5)14(12)19/h7,11H,1-2,8-9H2,3-6H3",OXNJGMNJOVOFOW-UHFFFAOYSA-N,CC(=C)C1CCC(C2=C1C(=O)C(=C(C2=O)OC)OC)(C)C=C
FT_20.470_401.23233,"7-[[(6R,8aS)-1,6-dihydroxy-1,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-2H-naphthalen-2-yl]methoxy]chromen-2-one",C24 H32 O5,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,0,Coumarins and derivatives,"	24079415","7-[[(6R,8aS)-1,6-dihydroxy-1,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-2H-naphthalen-2-yl]methoxy]chromen-2-one",NA,"	
C24H32O5","InChI=1S/C24H32O5/c1-22(2)19-9-7-16(24(4,27)23(19,3)12-11-20(22)25)14-28-17-8-5-15-6-10-21(26)29-18(15)13-17/h5-6,8,10,13,16,19-20,25,27H,7,9,11-12,14H2,1-4H3/t16?,19?,20-,23+,24?/m1/s1",VVIUWTVZXUPZRI-ZYUYXEEBSA-N,C[C@]12CC[C@H](C(C1CCC(C2(C)O)COC3=CC4=C(C=C3)C=CC(=O)O4)(C)C)O
FT_3.022_317.14564,2-[(2-Acetamido-5-amino-5-oxopentanoyl)amino]-5-amino-5-oxopentanoic acid,C12 H20 N4 O6,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,"	87288508",2-[(2-Acetamido-5-amino-5-oxopentanoyl)amino]-5-amino-5-oxopentanoic acid,NA,C12H20N4O6,"InChI=1S/C12H20N4O6/c1-6(17)15-7(2-4-9(13)18)11(20)16-8(12(21)22)3-5-10(14)19/h7-8H,2-5H2,1H3,(H2,13,18)(H2,14,19)(H,15,17)(H,16,20)(H,21,22)",KKQQDQHEOLWKFV-UHFFFAOYSA-N,CC(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)O
FT_19.161_485.29002,Stigmatellin Y,C29H40O6,L2.3,na,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Chromones,5282078,Stigmatellin Y,484.282489,C29H40O6,"InChI=1S/C29H40O6/c1-9-18(2)12-10-11-13-23(32-6)21(5)29(34-8)19(3)14-15-24-20(4)28(31)27-25(33-7)16-22(30)17-26(27)35-24/h9-13,16-17,19,21,23,29-30H,14-15H2,1-8H3/b12-10+,13-11+,18-9+/t19-,21+,23-,29-/m0/s1",BXPDHYNAAYOQOQ-XBBODHJJSA-N,CC=C(C)C=CC=CC(C(C)C(C(C)CCC1=C(C(=O)C2=C(O1)C=C(C=C2OC)O)C)OC)OC
FT_19.177_425.15962,fumicycline A,C24 H24 O7,L2.2,na,Organic compounds,Organoheterocyclic compounds,Naphthofurans,NA,NA,71581117,Fumicycline A,424.1522031,C24H24O7,"InChI=1S/C24H24O7/c1-11(2)4-5-15-16-7-13(26)8-18(27)19(16)21(28)20-17(15)10-24(30)9-14(6-12(3)25)31-23(24)22(20)29/h4,6-8,23,26-28,30H,5,9-10H2,1-3H3/b14-6-",XHUOQLRFCHQNRS-NSIKDUERSA-N,CC(=CCC1=C2C=C(C=C(C2=C(C3=C1CC4(CC(=CC(=O)C)OC4C3=O)O)O)O)O)C
FT_19.190_432.27456,alpha-Hydroxysalmeterol,C25 H37 N O5,L2.3,na,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzyl alcohols,NA,197627,alpha-Hydroxysalmeterol,431.2671733,C25H37NO5,"InChI=1S/C25H37NO5/c27-19-22-17-21(12-13-24(22)29)25(30)18-26-14-6-1-2-7-15-31-16-8-11-23(28)20-9-4-3-5-10-20/h3-5,9-10,12-13,17,23,25-30H,1-2,6-8,11,14-16,18-19H2",PGRMEHUQIPZHKM-UHFFFAOYSA-N,C1=CC=C(C=C1)C(CCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O)O
FT_19.206_297.09692,"6-(4-Ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",C14 H16 O7,L2.2,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,6426767,"6-(4-Ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",296.0896029,C14H16O7,"InChI=1S/C14H16O7/c1-2-7-3-5-8(6-4-7)20-14-11(17)9(15)10(16)12(21-14)13(18)19/h2-6,9-12,14-17H,1H2,(H,18,19)",NRMQHWHRSWGNOR-UHFFFAOYSA-N,C=CC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O
FT_5.941_521.19557,Methyl N-{[(2R)-1-(methoxyacetyl)-4-(3-pyridinylcarbonyl)-2-piperazinyl]carbonyl}-O-methyl-L-tyrosinate,C25 H30 N4 O7,L2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FT_19.265_197.04448,"3-(2,4-Dihydroxyphenyl)-2-oxopropanoic acid",C9 H8 O5,L2.3,na,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylpyruvic acid derivatives,NA,10375417,Dioxyphenylbrenztraubensaure,196.0371734,C9H8O5,"InChI=1S/C9H8O5/c10-6-2-1-5(7(11)4-6)3-8(12)9(13)14/h1-2,4,10-11H,3H2,(H,13,14)",VWMIJROUUVTUHU-UHFFFAOYSA-N,C1=CC(=C(C=C1O)O)CC(=O)C(=O)O
FT_19.350_369.16957,"9-Hydroxy-4-(3,7-dimethyl-2,6-octadienyloxy)-psoralen",C22 H24 O5,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,Furanocoumarins,Linear furanocoumarins,6440422,"9-Hydroxy-4-(3,7-dimethyl-2,6-octadienyloxy)-psoralen",368.1623739,C22H24O5,"InChI=1S/C22H24O5/c1-14(2)6-5-7-15(3)10-12-25-19-16-8-9-18(23)27-21(16)22(24-4)20-17(19)11-13-26-20/h6,8-11,13H,5,7,12H2,1-4H3/b15-10+",OQHQALGVQDTJDN-XNTDXEJSSA-N,CC(=CCCC(=CCOC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC)C)C
FT_19.353_425.15962,Erythynone,C24 H24 O7,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Isoflavonoids,Rotenoids,Rotenones,14704460,Erythynone,424.1522031,C24H24O7,"InChI=1S/C24H24O7/c1-24(2)7-6-12-22-14(9-18(28-5)23(12)31-24)21(25)20-13-8-16(26-3)17(27-4)10-15(13)29-11-19(20)30-22/h6-10,19-20H,11H2,1-5H3",MFTMKRIDUBXOMI-UHFFFAOYSA-N,CC1(C=CC2=C3C(=CC(=C2O1)OC)C(=O)C4C(O3)COC5=CC(=C(C=C45)OC)OC)C
FT_19.428_285.24243,2-Methoxy-6Z-hexadecenoic acid,C17 H32 O3,L2.2,na,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,5282314,2-methoxy-6Z-hexadecenoic acid,284.2351449,C17H32O3,"InChI=1S/C17H32O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16(20-2)17(18)19/h11-12,16H,3-10,13-15H2,1-2H3,(H,18,19)/b12-11-",KGJRSNOTKLROQM-QXMHVHEDSA-N,CCCCCCCCCC=CCCCC(C(=O)O)OC
FT_19.446_315.25299,9-hydroperoxy-10E-octadecenoate,C18 H34 O4,L2.3,na,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,86583341,9-hydroperoxy-10E-octadecenoate,313.2378845,C18H33O4-,"InChI=1S/C18H34O4/c1-2-3-4-5-6-8-11-14-17(22-21)15-12-9-7-10-13-16-18(19)20/h11,14,17,21H,2-10,12-13,15-16H2,1H3,(H,19,20)/p-1/b14-11+",DIKRZYGTMAMIKZ-SDNWHVSQSA-M,CCCCCCCC=CC(CCCCCCCC(=O)[O-])OO
FT_6.495_246.20634,N-(2-hydroxyethyl)-N-[(2S)-2-hydroxypropyl]octanamide,C13 H27 N O3,L2.2,na,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,"	74049867",N-(2-hydroxyethyl)-N-[(2S)-2-hydroxypropyl]octanamide,NA,"	
C13H27NO3","InChI=1S/C13H27NO3/c1-3-4-5-6-7-8-13(17)14(9-10-15)11-12(2)16/h12,15-16H,3-11H2,1-2H3/t12-/m0/s1",AYCPLJXLZPTDAX-LBPRGKRZSA-N,CCCCCCCC(=O)N(CCO)C[C@H](C)O
FT_19.589_237.22128,Cyclohexadec-8-en-1-one,C16 H28 O,L2.3,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ketones,534634,Cyclohexadec-8-en-1-one,236.2140155,C16H28O,"InChI=1S/C16H28O/c17-16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-16/h1-2H,3-15H2",ZGEHHVDYDNXYMW-UHFFFAOYSA-N,C1CCCC=CCCCCCCC(=O)CCC1
FT_19.589_273.24230,16-Hydroxyhexadecanoic acid,C16 H32 O3,L2.3,na,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,10466,16-Hydroxyhexadecanoic acid,272.2351449,C16H32O3,"InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)",UGAGPNKCDRTDHP-UHFFFAOYSA-N,C(CCCCCCCC(=O)O)CCCCCCCO
FT_19.593_351.23192,"3,5-Dihydroxy-4-geranylbibenzyl",C24H30O2,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,NA,NA,14060723,"3,5-Dihydroxy-4-geranylbibenzyl",350.2245802,C24H30O2,"InChI=1S/C24H30O2/c1-18(2)8-7-9-19(3)12-15-22-23(25)16-21(17-24(22)26)14-13-20-10-5-4-6-11-20/h4-6,8,10-12,16-17,25-26H,7,9,13-15H2,1-3H3/b19-12+",WTWZFOPHJSERHR-XDHOZWIPSA-N,CC(=CCCC(=CCC1=C(C=C(C=C1O)CCC2=CC=CC=C2)O)C)C
FT_19.651_499.19624,Dehydroaustin,C27 H30 O9,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,NA,122201239,Dehydroaustin,498.1889825,C27H30O9,"InChI=1S/C27H30O9/c1-13-23(8)18(33-16(4)28)26-14(2)24(10-9-17(29)34-21(24,5)6)12-11-22(26,7)25(13)19(30)32-15(3)27(25,36-26)20(31)35-23/h9-10,15,18H,1-2,11-12H2,3-8H3/t15-,18-,22-,23+,24+,25+,26+,27-/m0/s1",UMCNDSVRNDMSEX-DVMWOTGCSA-N,CC1C23C(=O)OC4(C(C5(O2)C(=C)C6(CCC5(C3(C4=C)C(=O)O1)C)C=CC(=O)OC6(C)C)OC(=O)C)C
FT_19.717_483.20181,Aspergixanthone I,C27 H30 O8,L2.2,na,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,139590714,Aspergixanthone I,482.1940679,C27H30O8,"InChI=1S/C27H30O8/c1-12(2)16-11-33-25-13(3)9-18-21(22(25)23(16)30)24(31)20-17(29)8-7-15(26(20)35-18)10-19(27(5,6)32)34-14(4)28/h7-9,16,19,23,29-30,32H,1,10-11H2,2-6H3/t16-,19-,23+/m0/s1",MVIYDMFZAYXAHI-BTCOZLQPSA-N,CC1=CC2=C(C3=C1OCC(C3O)C(=C)C)C(=O)C4=C(C=CC(=C4O2)CC(C(C)(C)O)OC(=O)C)O
FT_19.758_459.17808,Aspergilline B,C23 H26 N2 O8,L2.3,na,Organic compounds,Organoheterocyclic compounds,Naphthofurans,NA,NA,102341761,Aspergilline B,458.1689158,C23H26N2O8,"InChI=1S/C23H26N2O8/c1-20(2)12-10-11-6-4-7-13-15(11)21(19(29)24(13)9-5-8-14(26)32-3)16(12)22(30)23(31,33-21)17(27)18(28)25(20)22/h4,6-7,12,16-17,27,30-31H,5,8-10H2,1-3H3/t12-,16-,17+,21+,22+,23-/m1/s1",JOKHRCHQTQMREM-JNLXTINGSA-N,CC1(C2CC3=C4C(=CC=C3)N(C(=O)C45C2C6(N1C(=O)C(C6(O5)O)O)O)CCCC(=O)OC)C
FT_19.782_415.21164,Myrtucommulone B,C24H30O6,L2.2,na,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,9888014,Myrtucommulone B,414.2042387,C24H30O6,"InChI=1S/C24H30O6/c1-10(2)14-15-12(25)9-13(26)16(18(27)11(3)4)19(15)30-21-17(14)20(28)23(5,6)22(29)24(21,7)8/h9-11,14,25-26H,1-8H3",AYAUOXWJIWVPSO-UHFFFAOYSA-N,CC(C)C1C2=C(C(=C(C=C2O)O)C(=O)C(C)C)OC3=C1C(=O)C(C(=O)C3(C)C)(C)C
FT_19.790_297.09692,"6-(4-Ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",C14 H16 O7,L2.2,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,6426767,"6-(4-Ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",296.0896029,C14H16O7,"InChI=1S/C14H16O7/c1-2-7-3-5-8(6-4-7)20-14-11(17)9(15)10(16)12(21-14)13(18)19/h2-6,9-12,14-17H,1H2,(H,18,19)",NRMQHWHRSWGNOR-UHFFFAOYSA-N,C=CC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O
FT_19.798_455.20453,Obacunone,C26 H30 O7,L2.2,na,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Limonoids,119041,Obacunone,454.1991533,C26H30O7,"InChI=1S/C26H30O7/c1-22(2)16-12-17(27)25(5)15(23(16,3)9-7-18(28)32-22)6-10-24(4)19(14-8-11-30-13-14)31-21(29)20-26(24,25)33-20/h7-9,11,13,15-16,19-20H,6,10,12H2,1-5H3/t15-,16+,19+,20-,23-,24+,25+,26-/m1/s1",MAYJEFRPIKEYBL-OASIGRBWSA-N,CC1(C2CC(=O)C3(C(C2(C=CC(=O)O1)C)CCC4(C35C(O5)C(=O)OC4C6=COC=C6)C)C)C
FT_19.816_333.20429,"7,18-Dihydroxykaurenolide",C20 H28 O4,L2.3,na,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Diterpene lactones,628758,"7,18-Dihydroxykaurenolide",332.1987594,C20H28O4,"InChI=1S/C20H28O4/c1-11-8-20-9-12(11)4-5-13(20)18(2)6-3-7-19(10-21)15(18)14(16(20)22)24-17(19)23/h12-16,21-22H,1,3-10H2,2H3",RDUNXXWNAKBVER-UHFFFAOYSA-N,CC12CCCC3(C1C(C(C45C2CCC(C4)C(=C)C5)O)OC3=O)CO
FT_19.846_411.14400,Sumatrol,C23 H22 O7,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Isoflavonoids,Rotenoids,Rotenones,442824,Sumatrol,410.136553,C23H22O7,"InChI=1S/C23H22O7/c1-10(2)14-6-12-16(29-14)7-13(24)21-22(25)20-11-5-17(26-3)18(27-4)8-15(11)28-9-19(20)30-23(12)21/h5,7-8,14,19-20,24H,1,6,9H2,2-4H3/t14-,19-,20+/m1/s1",ZPEHYKMRUBEPSQ-XMCHAPAWSA-N,CC(=C)C1CC2=C(O1)C=C(C3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC)O
FT_2.056_232.16554,6-Amino-2-(4-aminobutanamido)hexanoic acid,C10 H21 N3 O3,L2.2,na,Organic compounds,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,NA,23208897,6-Amino-2-(4-aminobutanamido)hexanoic acid,231.1582915,C10H21N3O3,"InChI=1S/C10H21N3O3/c11-6-2-1-4-8(10(15)16)13-9(14)5-3-7-12/h8H,1-7,11-12H2,(H,13,14)(H,15,16)",OCBQYJFUZHJRIU-UHFFFAOYSA-N,C(CCN)CC(C(=O)O)NC(=O)CCCN
FT_2.078_174.03865,8-Hydroxyadenine,C5 H5 N5 O,L2.2,na,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Purinones,5355054,8-Hydroxyadenine,151.0494098,C5H5N5O,"InChI=1S/C5H5N5O/c6-3-2-4(8-1-7-3)10-5(11)9-2/h1H,(H4,6,7,8,9,10,11)",RGKBRPAAQSHTED-UHFFFAOYSA-N,C1=NC(=C2C(=N1)NC(=O)N2)N
FT_2.486_250.07981,2'-Deoxycytidine,C9 H13 N3 O4,L2.3,na,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Pyrimidine 2'-deoxyribonucleosides,NA,13711,2'-Deoxycytidine,227.0906059,C9H13N3O4,"InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1",CKTSBUTUHBMZGZ-SHYZEUOFSA-N,C1C(C(OC1N2C=CC(=NC2=O)N)CO)O
FT_2.524_430.15560,O-(2-O-Mannopyranosyl-mannopyranosyl)serine,C15 H27 N O13,L2.2,na,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,132725,O-(2-O-Mannopyranosyl-mannopyranosyl)serine,429.1482399,C15H27NO13,"InChI=1S/C15H27NO13/c16-4(13(24)25)3-26-15-12(10(22)8(20)6(2-18)28-15)29-14-11(23)9(21)7(19)5(1-17)27-14/h4-12,14-15,17-23H,1-3,16H2,(H,24,25)/t4-,5+,6+,7+,8+,9-,10-,11-,12-,14?,15?/m0/s1",FHFACMITEBPXDJ-CJWUELSBSA-N,C(C1C(C(C(C(O1)OC2C(C(C(OC2OCC(C(=O)O)N)CO)O)O)O)O)O)O
FT_2.670_210.06080,"(2-Amino-6-oxo-3,6-dihydro-9H-purin-9-yl)acetic acid",C7 H7 N5 O3,L2.3,na,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Purinones,135731675,"(2-Amino-6-oxo-3,6-dihydro-9H-purin-9-yl)acetic acid",209.0548891,C7H7N5O3,"InChI=1S/C7H7N5O3/c8-7-10-5-4(6(15)11-7)9-2-12(5)1-3(13)14/h2H,1H2,(H,13,14)(H3,8,10,11,15)",PJFWBSLAJQMJJS-UHFFFAOYSA-N,C1=NC2=C(N1CC(=O)O)N=C(NC2=O)N
FT_6.599_291.04904,"(3,4,5,6,7-Pentahydroxy-2-oxoheptyl) dihydrogen phosphate",C7 H15 O10 P,L2.3,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,"	440951",Sedoheptulose-1-phosphate,NA,"	
C7H15O10P","InChI=1S/C7H15O10P/c8-1-3(9)5(11)7(13)6(12)4(10)2-17-18(14,15)16/h3,5-9,11-13H,1-2H2,(H2,14,15,16)",JPTRNFAYXMBCLJ-UHFFFAOYSA-N,C(C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O)O
FT_20.041_489.18900,Arenatin B,C29 H28 O7,L2.3,na,Organic compounds,Benzenoids,Phenanthrenes and derivatives,Hydrophenanthrenes,NA,11799204,Arenatin B,488.1835032,C29H28O7,"InChI=1S/C29H28O7/c1-15(2)20-11-18-12-23(36-10-9-16(3)14-30)22(32)13-21(18)26-25(20)27(33)24(29(35-4)28(26)34)17-5-7-19(31)8-6-17/h5-9,12-13,20,30-32H,1,10-11,14H2,2-4H3/b16-9+",MSPQCCXMJFTOKB-CXUHLZMHSA-N,CC(=C)C1CC2=CC(=C(C=C2C3=C1C(=O)C(=C(C3=O)OC)C4=CC=C(C=C4)O)O)OCC=C(C)CO
FT_20.064_205.04949,8-Acetyl-7-hydroxycoumarin,C11 H8 O4,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,7-hydroxycoumarins,5411574,8-Acetyl-7-hydroxycoumarin,204.0422587,C11H8O4,"InChI=1S/C11H8O4/c1-6(12)10-8(13)4-2-7-3-5-9(14)15-11(7)10/h2-5,13H,1H3",XWYMACPLPPQCHC-UHFFFAOYSA-N,CC(=O)C1=C(C=CC2=C1OC(=O)C=C2)O
FT_7.106_225.10971,NP-019374,C10 H18 O4,L2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FT_20.069_223.06006,2-Succinylbenzoate,C11 H10 O5,L2.2,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ketones,955,2-Succinylbenzoate,222.0528234,C11H10O5,"InChI=1S/C11H10O5/c12-9(5-6-10(13)14)7-3-1-2-4-8(7)11(15)16/h1-4H,5-6H2,(H,13,14)(H,15,16)",YIVWQNVQRXFZJB-UHFFFAOYSA-N,C1=CC=C(C(=C1)C(=O)CCC(=O)O)C(=O)O
FT_20.069_413.15960,Dalpanol,C23 H24 O7,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Isoflavonoids,Rotenoids,Rotenones,182000,Dalpanol,412.1522031,C23H24O7,"InChI=1S/C23H24O7/c1-23(2,25)19-8-13-14(29-19)6-5-11-21(24)20-12-7-16(26-3)17(27-4)9-15(12)28-10-18(20)30-22(11)13/h5-7,9,18-20,25H,8,10H2,1-4H3/t18-,19-,20+/m1/s1",UJRXJHPYROZVGI-AQNXPRMDSA-N,CC(C)(C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC)O
FT_7.691_227.12538,2-[(3S)-1-(cyclohexylmethyl)pyrrolidin-3-yl]-3H-benzimidazole-5-carbonitrile,C19H24N4,L2.3,NA,Organic compounds,Organoheterocyclic compounds,Benzimidazoles,0,Benzimidazoles,"	45784316",2-[(3S)-1-(cyclohexylmethyl)pyrrolidin-3-yl]-3H-benzimidazole-5-carbonitrile,NA,"	
C19H24N4","InChI=1S/C19H24N4/c20-11-15-6-7-17-18(10-15)22-19(21-17)16-8-9-23(13-16)12-14-4-2-1-3-5-14/h6-7,10,14,16H,1-5,8-9,12-13H2,(H,21,22)/t16-/m0/s1",QFRZIRPLEIOTKU-INIZCTEOSA-N,C1CCC(CC1)CN2CC[C@@H](C2)C3=NC4=C(N3)C=C(C=C4)C#N
FT_20.125_397.16479,Rotenonic acid,C23 H24 O6,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Isoflavonoids,Rotenoids,Rotenones,6708539,Rotenonic acid,396.1572885,C23H24O6,"InChI=1S/C23H24O6/c1-12(2)5-6-13-16(24)8-7-14-22(25)21-15-9-18(26-3)19(27-4)10-17(15)28-11-20(21)29-23(13)14/h5,7-10,20-21,24H,6,11H2,1-4H3/t20-,21+/m1/s1",GBVCHRDRVDOMQV-RTWAWAEBSA-N,CC(=CCC1=C(C=CC2=C1OC3COC4=CC(=C(C=C4C3C2=O)OC)OC)O)C
FT_20.153_499.19643,"Daphnetoxin,12-hydroxy",C27H30O9,L2.2,na,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Rhamnofolane and daphnane diterpenoids,99841,"Daphnetoxin,12-hydroxy",498.1889825,C27H30O9,"InChI=1S/C27H30O9/c1-12(2)25-19(30)14(4)26-16-10-13(3)18(29)24(16,32)22(31)23(11-28)20(33-23)17(26)21(25)34-27(35-25,36-26)15-8-6-5-7-9-15/h5-10,14,16-17,19-22,28,30-32H,1,11H2,2-4H3",ATCCMDINGQUBOE-UHFFFAOYSA-N,CC1C(C2(C3C4C1(C5C=C(C(=O)C5(C(C6(C4O6)CO)O)O)C)OC(O3)(O2)C7=CC=CC=C7)C(=C)C)O
