...1,ko_id,fasta
bco_bin_69_1_k125_26040125_10,K03708,bco_bin_69_1
bco_bin_69_1_k125_26040125_11,K19411,bco_bin_69_1
bco_bin_69_1_k125_26040125_12,K19405,bco_bin_69_1
bco_bin_69_1_k125_26040125_13,K03696,bco_bin_69_1
bco_bin_69_1_k125_26040125_15,K07067,bco_bin_69_1
bco_bin_69_1_k125_26040125_16,K17103,bco_bin_69_1
bco_bin_69_1_k125_26040125_19,K00991,bco_bin_69_1
bco_bin_69_1_k125_26040125_21,K09698,bco_bin_69_1
bco_bin_69_1_k125_26040125_22,K00640,bco_bin_69_1
bco_bin_69_1_k125_26040125_23,K01883,bco_bin_69_1
bco_bin_69_1_k125_26040125_24,K11145,bco_bin_69_1
bco_bin_69_1_k125_26040125_25,K03218,bco_bin_69_1
bco_bin_69_1_k125_26040125_26,K06962,bco_bin_69_1
bco_bin_69_1_k125_26040125_27,K27000,bco_bin_69_1
bco_bin_69_1_k125_26040125_28,K03073,bco_bin_69_1
bco_bin_69_1_k125_26040125_29,K02601,bco_bin_69_1
bco_bin_69_1_k125_26040125_30,K02867,bco_bin_69_1
bco_bin_69_1_k125_26040125_31,K02863,bco_bin_69_1
bco_bin_69_1_k125_26040125_32,K02864,bco_bin_69_1
bco_bin_69_1_k125_26040125_33,K02935,bco_bin_69_1
bco_bin_69_1_k125_26040125_34,K00564,bco_bin_69_1
bco_bin_69_1_k125_26040125_35,K03043,bco_bin_69_1
bco_bin_69_1_k125_26060312_2,K07399,bco_bin_69_1
bco_bin_69_1_k125_26060312_3,K02199,bco_bin_69_1
bco_bin_69_1_k125_26060312_4,K06178,bco_bin_69_1
bco_bin_69_1_k125_26060312_6,K06374,bco_bin_69_1
bco_bin_69_1_k125_26060312_7,K06373,bco_bin_69_1
bco_bin_69_1_k125_26060312_8,K07258,bco_bin_69_1
bco_bin_69_1_k125_26060312_11,K03088,bco_bin_69_1
bco_bin_69_1_k125_26166579_4,K06929,bco_bin_69_1
bco_bin_69_1_k125_26166579_5,K00800,bco_bin_69_1
bco_bin_69_1_k125_26166579_7,K00891,bco_bin_69_1
bco_bin_69_1_k125_26534133_1,K00116,bco_bin_69_1
bco_bin_69_1_k125_26534133_3,K00344,bco_bin_69_1
bco_bin_69_1_k125_26534133_7,K07238,bco_bin_69_1
bco_bin_69_1_k125_26534133_10,K02003,bco_bin_69_1
bco_bin_69_1_k125_26534133_11,K11633,bco_bin_69_1
bco_bin_69_1_k125_26534133_15,K17318,bco_bin_69_1
bco_bin_69_1_k125_26534133_17,K17319,bco_bin_69_1
bco_bin_69_1_k125_26534133_20,K08602,bco_bin_69_1
bco_bin_69_1_k125_26534133_21,K06133,bco_bin_69_1
bco_bin_69_1_k125_26534133_22,K02171,bco_bin_69_1
bco_bin_69_1_k125_26534133_23,K02172,bco_bin_69_1
bco_bin_69_1_k125_26534133_26,K13653,bco_bin_69_1
bco_bin_69_1_k125_26534133_27,K01091,bco_bin_69_1
bco_bin_69_1_k125_27705235_2,K02888,bco_bin_69_1
bco_bin_69_1_k125_27705235_3,K07584,bco_bin_69_1
bco_bin_69_1_k125_27705235_4,K02899,bco_bin_69_1
bco_bin_69_1_k125_27705235_5,K06375,bco_bin_69_1
bco_bin_69_1_k125_27705235_12,K06209,bco_bin_69_1
bco_bin_69_1_k125_27705235_13,K00003,bco_bin_69_1
bco_bin_69_1_k125_27705235_14,K01733,bco_bin_69_1
bco_bin_69_1_k125_27705235_15,K00872,bco_bin_69_1
bco_bin_69_1_k125_27705235_19,K06370,bco_bin_69_1
bco_bin_69_1_k125_28533644_6,K04079,bco_bin_69_1
bco_bin_69_1_k125_29266757_3,K00701,bco_bin_69_1
bco_bin_69_1_k125_29266757_5,K15975,bco_bin_69_1
bco_bin_69_1_k125_29266757_6,K06999,bco_bin_69_1
bco_bin_69_1_k125_29797620_1,K06901,bco_bin_69_1
bco_bin_69_1_k125_29797620_3,K22452,bco_bin_69_1
bco_bin_69_1_k125_29797620_5,K03924,bco_bin_69_1
bco_bin_69_1_k125_29797620_6,K03885,bco_bin_69_1
bco_bin_69_1_k125_29797620_8,K22278,bco_bin_69_1
bco_bin_69_1_k125_29797620_9,K03564,bco_bin_69_1
bco_bin_69_1_k125_29797620_10,K01005,bco_bin_69_1
bco_bin_69_1_k125_29797620_11,K01845,bco_bin_69_1
bco_bin_69_1_k125_29797620_14,K01092,bco_bin_69_1
bco_bin_69_1_k125_29797620_18,K01681,bco_bin_69_1
bco_bin_69_1_k125_29797620_21,K06889,bco_bin_69_1
bco_bin_69_1_k125_29797620_22,K04564,bco_bin_69_1
bco_bin_69_1_k125_29797620_23,K01495,bco_bin_69_1
bco_bin_69_1_k125_29797620_24,K09976,bco_bin_69_1
bco_bin_69_1_k125_29797620_25,K18979,bco_bin_69_1
bco_bin_69_1_k125_29797620_26,K03100,bco_bin_69_1
bco_bin_69_1_k125_29797620_29,K02004,bco_bin_69_1
bco_bin_69_1_k125_29797620_30,K02003,bco_bin_69_1
bco_bin_69_1_k125_29797620_32,K04564,bco_bin_69_1
bco_bin_69_1_k125_29850867_2,K02821,bco_bin_69_1
bco_bin_69_1_k125_29850867_4,K02822,bco_bin_69_1
bco_bin_69_1_k125_29850867_5,K03475,bco_bin_69_1
bco_bin_69_1_k125_29850867_6,K23149,bco_bin_69_1
bco_bin_69_1_k125_29850867_7,K01470,bco_bin_69_1
bco_bin_69_1_k125_29850867_13,K07729,bco_bin_69_1
bco_bin_69_1_k125_29935490_1,K01286,bco_bin_69_1
bco_bin_69_1_k125_30118317_4,K11632,bco_bin_69_1
bco_bin_69_1_k125_30118317_5,K11631,bco_bin_69_1
bco_bin_69_1_k125_30118317_6,K11629,bco_bin_69_1
bco_bin_69_1_k125_30118317_10,K23786,bco_bin_69_1
bco_bin_69_1_k125_30118317_11,K12373,bco_bin_69_1
bco_bin_69_1_k125_30118317_12,K07720,bco_bin_69_1
bco_bin_69_1_k125_30118317_13,K07718,bco_bin_69_1
bco_bin_69_1_k125_30118317_14,K02011,bco_bin_69_1
bco_bin_69_1_k125_30118317_16,K02012,bco_bin_69_1
bco_bin_69_1_k125_30118317_17,K00537,bco_bin_69_1
bco_bin_69_1_k125_30118317_18,K06180,bco_bin_69_1
bco_bin_69_1_k125_30118317_19,K00798,bco_bin_69_1
bco_bin_69_1_k125_30118317_21,K10907,bco_bin_69_1
bco_bin_69_1_k125_30118317_26,K08222,bco_bin_69_1
bco_bin_69_1_k125_30118317_28,K08989,bco_bin_69_1
bco_bin_69_1_k125_30118317_30,K08972,bco_bin_69_1
bco_bin_69_1_k125_30118317_33,K01890,bco_bin_69_1
bco_bin_69_1_k125_30118317_34,K01889,bco_bin_69_1
bco_bin_69_1_k125_30118317_38,K21949,bco_bin_69_1
bco_bin_69_1_k125_30118317_39,K22113,bco_bin_69_1
bco_bin_69_1_k125_30118317_42,K01666,bco_bin_69_1
bco_bin_69_1_k125_30118317_43,K01255,bco_bin_69_1
bco_bin_69_1_k125_30665226_2,K03088,bco_bin_69_1
bco_bin_69_1_k125_30665226_4,K07720,bco_bin_69_1
bco_bin_69_1_k125_30665226_5,K07718,bco_bin_69_1
bco_bin_69_1_k125_30665226_7,K17319,bco_bin_69_1
bco_bin_69_1_k125_30665226_8,K17318,bco_bin_69_1
bco_bin_69_1_k125_30665226_11,K08097,bco_bin_69_1
bco_bin_69_1_k125_30665226_12,K05979,bco_bin_69_1
bco_bin_69_1_k125_30984966_1,K08693,bco_bin_69_1
bco_bin_69_1_k125_30984966_7,K03826,bco_bin_69_1
bco_bin_69_1_k125_30984966_8,K02867,bco_bin_69_1
bco_bin_69_1_k125_30984966_12,K23107,bco_bin_69_1
bco_bin_69_1_k125_30984966_13,K08221,bco_bin_69_1
bco_bin_69_1_k125_30984966_15,K03707,bco_bin_69_1
bco_bin_69_1_k125_30984966_16,K00878,bco_bin_69_1
bco_bin_69_1_k125_30984966_17,K00941,bco_bin_69_1
bco_bin_69_1_k125_30984966_18,K00788,bco_bin_69_1
bco_bin_69_1_k125_30984966_21,K06376,bco_bin_69_1
bco_bin_69_1_k125_31163371_1,K19265,bco_bin_69_1
bco_bin_69_1_k125_31163371_7,K01286,bco_bin_69_1
bco_bin_69_1_k125_31340789_2,K14956,bco_bin_69_1
bco_bin_69_1_k125_31340789_4,K08303,bco_bin_69_1
bco_bin_69_1_k125_31340789_10,K03701,bco_bin_69_1
bco_bin_69_1_k125_31340789_11,K03702,bco_bin_69_1
bco_bin_69_1_k125_31340789_12,K02556,bco_bin_69_1
bco_bin_69_1_k125_31340789_13,K02557,bco_bin_69_1
bco_bin_69_1_k125_31340789_14,K25142,bco_bin_69_1
bco_bin_69_1_k125_31340789_15,K25143,bco_bin_69_1
bco_bin_69_1_k125_31340789_16,K25144,bco_bin_69_1
bco_bin_69_1_k125_31340789_19,K18581,bco_bin_69_1
bco_bin_69_1_k125_31340789_21,K17319,bco_bin_69_1
bco_bin_69_1_k125_31340789_22,K17318,bco_bin_69_1
bco_bin_69_1_k125_31340789_23,K07720,bco_bin_69_1
bco_bin_69_1_k125_31340789_26,K03797,bco_bin_69_1
bco_bin_69_1_k125_31340789_27,K22719,bco_bin_69_1
bco_bin_69_1_k125_31340789_28,K09811,bco_bin_69_1
bco_bin_69_1_k125_31340789_29,K09812,bco_bin_69_1
bco_bin_69_1_k125_31340789_30,K18346,bco_bin_69_1
bco_bin_69_1_k125_31340789_33,K03930,bco_bin_69_1
bco_bin_69_1_k125_31340789_36,K02011,bco_bin_69_1
bco_bin_69_1_k125_31340789_40,K01755,bco_bin_69_1
bco_bin_69_1_k125_31340789_41,K01940,bco_bin_69_1
bco_bin_69_1_k125_31340789_42,K00611,bco_bin_69_1
bco_bin_69_1_k125_31340789_44,K00930,bco_bin_69_1
bco_bin_69_1_k125_31340789_45,K00620,bco_bin_69_1
bco_bin_69_1_k125_31340789_46,K00145,bco_bin_69_1
bco_bin_69_1_k125_31340789_48,K02836,bco_bin_69_1
bco_bin_69_1_k125_31340789_49,K03070,bco_bin_69_1
bco_bin_69_1_k125_31340789_50,K05808,bco_bin_69_1
bco_bin_69_1_k125_31340789_51,K03704,bco_bin_69_1
bco_bin_69_1_k125_31340789_52,K02423,bco_bin_69_1
bco_bin_69_1_k125_31340789_53,K02422,bco_bin_69_1
bco_bin_69_1_k125_31340789_54,K02407,bco_bin_69_1
bco_bin_69_1_k125_31340789_55,K06603,bco_bin_69_1
bco_bin_69_1_k125_31340789_56,K02406,bco_bin_69_1
bco_bin_69_1_k125_31340789_57,K03563,bco_bin_69_1
bco_bin_69_1_k125_31340789_58,K13626,bco_bin_69_1
bco_bin_69_1_k125_31340789_60,K02397,bco_bin_69_1
bco_bin_69_1_k125_31340789_61,K02396,bco_bin_69_1
bco_bin_69_1_k125_31340789_62,K02399,bco_bin_69_1
bco_bin_69_1_k125_31340789_63,K02398,bco_bin_69_1
bco_bin_69_1_k125_31340789_65,K02242,bco_bin_69_1
bco_bin_69_1_k125_31340789_66,K02240,bco_bin_69_1
bco_bin_69_1_k125_31340789_68,K07692,bco_bin_69_1
bco_bin_69_1_k125_31340789_69,K07777,bco_bin_69_1
bco_bin_69_1_k125_31340789_71,K00789,bco_bin_69_1
bco_bin_69_1_k125_31340789_72,K06419,bco_bin_69_1
bco_bin_69_1_k125_3276061_2,K01990,bco_bin_69_1
bco_bin_69_1_k125_3276061_5,K11936,bco_bin_69_1
bco_bin_69_1_k125_3276061_7,K02030,bco_bin_69_1
bco_bin_69_1_k125_3276061_8,K02897,bco_bin_69_1
bco_bin_69_1_k125_3276061_9,K01200,bco_bin_69_1
bco_bin_69_1_k125_3276061_10,K01183,bco_bin_69_1
bco_bin_69_1_k125_3276061_13,K20118,bco_bin_69_1
bco_bin_69_1_k125_3276061_14,K03480,bco_bin_69_1
bco_bin_69_1_k125_3276061_15,K07192,bco_bin_69_1
bco_bin_69_1_k125_3276061_17,K00965,bco_bin_69_1
bco_bin_69_1_k125_3276061_18,K01784,bco_bin_69_1
bco_bin_69_1_k125_3276061_19,K00849,bco_bin_69_1
bco_bin_69_1_k125_3276061_21,K19265,bco_bin_69_1
bco_bin_69_1_k125_3276061_22,K12410,bco_bin_69_1
bco_bin_69_1_k125_3276061_23,K01091,bco_bin_69_1
bco_bin_69_1_k125_3276061_25,K06884,bco_bin_69_1
bco_bin_69_1_k125_3276061_26,K01687,bco_bin_69_1
bco_bin_69_1_k125_3276061_27,K22278,bco_bin_69_1
bco_bin_69_1_k125_3276061_29,K21468,bco_bin_69_1
bco_bin_69_1_k125_3276061_30,K03406,bco_bin_69_1
bco_bin_69_1_k125_3276061_31,K08303,bco_bin_69_1
bco_bin_69_1_k125_3276061_36,K07447,bco_bin_69_1
bco_bin_69_1_k125_3276061_38,K01872,bco_bin_69_1
bco_bin_69_1_k125_3276061_39,K03548,bco_bin_69_1
bco_bin_69_1_k125_3276061_42,K04487,bco_bin_69_1
bco_bin_69_1_k125_33204303_3,K13628,bco_bin_69_1
bco_bin_69_1_k125_33204303_4,K18285,bco_bin_69_1
bco_bin_69_1_k125_33204303_7,K22074,bco_bin_69_1
bco_bin_69_1_k125_33204303_12,K02073,bco_bin_69_1
bco_bin_69_1_k125_33204303_13,K02072,bco_bin_69_1
bco_bin_69_1_k125_33204303_14,K02071,bco_bin_69_1
bco_bin_69_1_k125_33204303_16,K16239,bco_bin_69_1
bco_bin_69_1_k125_33204303_17,K02259,bco_bin_69_1
bco_bin_69_1_k125_33204303_20,K06409,bco_bin_69_1
bco_bin_69_1_k125_33204303_21,K09793,bco_bin_69_1
bco_bin_69_1_k125_33204303_22,K21064,bco_bin_69_1
bco_bin_69_1_k125_33204303_24,K03558,bco_bin_69_1
bco_bin_69_1_k125_33204303_28,K07476,bco_bin_69_1
bco_bin_69_1_k125_33553666_1,K02529,bco_bin_69_1
bco_bin_69_1_k125_33553666_4,K07791,bco_bin_69_1
bco_bin_69_1_k125_33553666_6,K03664,bco_bin_69_1
bco_bin_69_1_k125_33553666_7,K12573,bco_bin_69_1
bco_bin_69_1_k125_33553666_8,K03075,bco_bin_69_1
bco_bin_69_1_k125_33553666_10,K02614,bco_bin_69_1
bco_bin_69_1_k125_33553666_11,K01897,bco_bin_69_1
bco_bin_69_1_k125_33553666_13,K00632,bco_bin_69_1
bco_bin_69_1_k125_33553666_14,K07516,bco_bin_69_1
bco_bin_69_1_k125_33553666_15,K08264,bco_bin_69_1
bco_bin_69_1_k125_33553666_16,K13770,bco_bin_69_1
bco_bin_69_1_k125_33553666_18,K03522,bco_bin_69_1
bco_bin_69_1_k125_33553666_20,K05799,bco_bin_69_1
bco_bin_69_1_k125_33553666_21,K00104,bco_bin_69_1
bco_bin_69_1_k125_33553666_22,K11473,bco_bin_69_1
bco_bin_69_1_k125_33553666_26,K03724,bco_bin_69_1
bco_bin_69_1_k125_33553666_32,K12243,bco_bin_69_1
bco_bin_69_1_k125_33553666_33,K01689,bco_bin_69_1
bco_bin_69_1_k125_33553666_34,K15633,bco_bin_69_1
bco_bin_69_1_k125_33553666_35,K01803,bco_bin_69_1
bco_bin_69_1_k125_33553666_37,K00134,bco_bin_69_1
bco_bin_69_1_k125_33553666_38,K05311,bco_bin_69_1
bco_bin_69_1_k125_33553666_39,K25232,bco_bin_69_1
bco_bin_69_1_k125_33553666_40,K01358,bco_bin_69_1
bco_bin_69_1_k125_33553666_43,K11069,bco_bin_69_1
bco_bin_69_1_k125_33553666_44,K11070,bco_bin_69_1
bco_bin_69_1_k125_33553666_46,K02052,bco_bin_69_1
bco_bin_69_1_k125_33553666_47,K09807,bco_bin_69_1
bco_bin_69_1_k125_33553666_49,K09762,bco_bin_69_1
bco_bin_69_1_k125_33553666_51,K06958,bco_bin_69_1
bco_bin_69_1_k125_33553666_53,K01182,bco_bin_69_1
bco_bin_69_1_k125_33553666_54,K01990,bco_bin_69_1
bco_bin_69_1_k125_33553666_56,K07778,bco_bin_69_1
bco_bin_69_1_k125_33553666_57,K07693,bco_bin_69_1
bco_bin_69_1_k125_33553666_59,K11631,bco_bin_69_1
bco_bin_69_1_k125_33553666_60,K11632,bco_bin_69_1
bco_bin_69_1_k125_34118207_3,K08969,bco_bin_69_1
bco_bin_69_1_k125_34118207_4,K00931,bco_bin_69_1
bco_bin_69_1_k125_34118207_5,K00147,bco_bin_69_1
bco_bin_69_1_k125_34118207_6,K00286,bco_bin_69_1
bco_bin_69_1_k125_34118207_7,K08965,bco_bin_69_1
bco_bin_69_1_k125_34118207_8,K08966,bco_bin_69_1
bco_bin_69_1_k125_34118207_9,K08964,bco_bin_69_1
bco_bin_69_1_k125_34118207_10,K26996,bco_bin_69_1
bco_bin_69_1_k125_34118207_14,K03088,bco_bin_69_1
bco_bin_69_1_k125_34118207_15,K01738,bco_bin_69_1
bco_bin_69_1_k125_34404720_2,K07180,bco_bin_69_1
bco_bin_69_1_k125_34404720_4,K05825,bco_bin_69_1
bco_bin_69_1_k125_34404720_9,K06284,bco_bin_69_1
bco_bin_69_1_k125_34404720_10,K01286,bco_bin_69_1
bco_bin_69_1_k125_34404720_11,K03216,bco_bin_69_1
bco_bin_69_1_k125_34404720_12,K00831,bco_bin_69_1
bco_bin_69_1_k125_34404720_17,K10117,bco_bin_69_1
bco_bin_69_1_k125_34404720_18,K02529,bco_bin_69_1
bco_bin_69_1_k125_34404720_19,K01915,bco_bin_69_1
bco_bin_69_1_k125_34404720_20,K03856,bco_bin_69_1
bco_bin_69_1_k125_34404720_21,K07718,bco_bin_69_1
bco_bin_69_1_k125_34404720_22,K07720,bco_bin_69_1
bco_bin_69_1_k125_34404720_23,K17318,bco_bin_69_1
bco_bin_69_1_k125_34404720_24,K17320,bco_bin_69_1
bco_bin_69_1_k125_34404720_25,K17319,bco_bin_69_1
bco_bin_69_1_k125_34404720_26,K03527,bco_bin_69_1
bco_bin_69_1_k125_34404720_30,K11618,bco_bin_69_1
bco_bin_69_1_k125_34404720_31,K11617,bco_bin_69_1
bco_bin_69_1_k125_34404720_32,K11622,bco_bin_69_1
bco_bin_69_1_k125_34404720_35,K01868,bco_bin_69_1
bco_bin_69_1_k125_34404720_37,K11784,bco_bin_69_1
bco_bin_69_1_k125_34404720_38,K01760,bco_bin_69_1
bco_bin_69_1_k125_34404720_39,K01760,bco_bin_69_1
bco_bin_69_1_k125_34404720_40,K00651,bco_bin_69_1
bco_bin_69_1_k125_34404720_41,K03284,bco_bin_69_1
bco_bin_69_1_k125_34988102_2,K09457,bco_bin_69_1
bco_bin_69_1_k125_34988102_4,K04047,bco_bin_69_1
bco_bin_69_1_k125_34988102_5,K11105,bco_bin_69_1
bco_bin_69_1_k125_34988102_7,K20742,bco_bin_69_1
bco_bin_69_1_k125_34988102_8,K19802,bco_bin_69_1
bco_bin_69_1_k125_3529954_3,K06295,bco_bin_69_1
bco_bin_69_1_k125_3529954_6,K23107,bco_bin_69_1
bco_bin_69_1_k125_3529954_7,K18967,bco_bin_69_1
bco_bin_69_1_k125_3529954_8,K18350,bco_bin_69_1
bco_bin_69_1_k125_3529954_10,K07258,bco_bin_69_1
bco_bin_69_1_k125_3529954_14,K03406,bco_bin_69_1
bco_bin_69_1_k125_3529954_15,K01719,bco_bin_69_1
bco_bin_69_1_k125_3529954_16,K09992,bco_bin_69_1
bco_bin_69_1_k125_3529954_18,K03688,bco_bin_69_1
bco_bin_69_1_k125_3529954_20,K05592,bco_bin_69_1
bco_bin_69_1_k125_3529954_24,K00432,bco_bin_69_1
bco_bin_69_1_k125_3529954_28,K08217,bco_bin_69_1
bco_bin_69_1_k125_3529954_29,K21993,bco_bin_69_1
bco_bin_69_1_k125_3529954_31,K17319,bco_bin_69_1
bco_bin_69_1_k125_3529954_32,K17320,bco_bin_69_1
bco_bin_69_1_k125_3529954_33,K17318,bco_bin_69_1
bco_bin_69_1_k125_3529954_34,K07720,bco_bin_69_1
bco_bin_69_1_k125_3529954_35,K07718,bco_bin_69_1
bco_bin_69_1_k125_3529954_36,K03574,bco_bin_69_1
bco_bin_69_1_k125_3529954_40,K03817,bco_bin_69_1
bco_bin_69_1_k125_3529954_42,K01886,bco_bin_69_1
bco_bin_69_1_k125_3529954_43,K05820,bco_bin_69_1
bco_bin_69_1_k125_3529954_44,K23349,bco_bin_69_1
bco_bin_69_1_k125_3529954_47,K18925,bco_bin_69_1
bco_bin_69_1_k125_3529954_48,K18924,bco_bin_69_1
bco_bin_69_1_k125_3529954_50,K06131,bco_bin_69_1
bco_bin_69_1_k125_3529954_52,K16924,bco_bin_69_1
bco_bin_69_1_k125_3529954_53,K01552,bco_bin_69_1
bco_bin_69_1_k125_3529954_54,K16785,bco_bin_69_1
bco_bin_69_1_k125_3529954_56,K02835,bco_bin_69_1
bco_bin_69_1_k125_3529954_57,K02493,bco_bin_69_1
bco_bin_69_1_k125_3529954_59,K06387,bco_bin_69_1
bco_bin_69_1_k125_3529954_60,K07566,bco_bin_69_1
bco_bin_69_1_k125_3529954_61,K23242,bco_bin_69_1
bco_bin_69_1_k125_3529954_62,K20201,bco_bin_69_1
bco_bin_69_1_k125_3529954_63,K01808,bco_bin_69_1
bco_bin_69_1_k125_3529954_65,K00600,bco_bin_69_1
bco_bin_69_1_k125_3529954_66,K00761,bco_bin_69_1
bco_bin_69_1_k125_3529954_67,K01791,bco_bin_69_1
bco_bin_69_1_k125_3529954_70,K02108,bco_bin_69_1
bco_bin_69_1_k125_3529954_71,K02110,bco_bin_69_1
bco_bin_69_1_k125_3529954_72,K02109,bco_bin_69_1
bco_bin_69_1_k125_3529954_73,K02113,bco_bin_69_1
bco_bin_69_1_k125_3529954_74,K02111,bco_bin_69_1
bco_bin_69_1_k125_3529954_75,K02115,bco_bin_69_1
bco_bin_69_1_k125_3529954_76,K02112,bco_bin_69_1
bco_bin_69_1_k125_3529954_77,K02114,bco_bin_69_1
bco_bin_69_1_k125_3529954_79,K00790,bco_bin_69_1
bco_bin_69_1_k125_3529954_80,K06381,bco_bin_69_1
bco_bin_69_1_k125_3529954_81,K06386,bco_bin_69_1
bco_bin_69_1_k125_3529954_82,K06283,bco_bin_69_1
bco_bin_69_1_k125_3529954_83,K03569,bco_bin_69_1
bco_bin_69_1_k125_3529954_84,K02391,bco_bin_69_1
bco_bin_69_1_k125_3529954_87,K02372,bco_bin_69_1
bco_bin_69_1_k125_3529954_88,K01835,bco_bin_69_1
bco_bin_69_1_k125_3529954_90,K16710,bco_bin_69_1
bco_bin_69_1_k125_3529954_91,K05946,bco_bin_69_1
bco_bin_69_1_k125_3529954_92,K02851,bco_bin_69_1
bco_bin_69_1_k125_35871509_2,K02410,bco_bin_69_1
bco_bin_69_1_k125_35871509_3,K02411,bco_bin_69_1
bco_bin_69_1_k125_35871509_4,K02412,bco_bin_69_1
bco_bin_69_1_k125_35871509_5,K02413,bco_bin_69_1
bco_bin_69_1_k125_35871509_6,K02383,bco_bin_69_1
bco_bin_69_1_k125_35871509_7,K02414,bco_bin_69_1
bco_bin_69_1_k125_35871509_8,K02389,bco_bin_69_1
bco_bin_69_1_k125_35871509_10,K02390,bco_bin_69_1
bco_bin_69_1_k125_35871509_11,K02385,bco_bin_69_1
bco_bin_69_1_k125_35871509_12,K02415,bco_bin_69_1
bco_bin_69_1_k125_35871509_13,K02416,bco_bin_69_1
bco_bin_69_1_k125_35871509_14,K02417,bco_bin_69_1
bco_bin_69_1_k125_35871509_15,K03413,bco_bin_69_1
bco_bin_69_1_k125_35871509_16,K02418,bco_bin_69_1
bco_bin_69_1_k125_35871509_17,K02419,bco_bin_69_1
bco_bin_69_1_k125_35871509_18,K02420,bco_bin_69_1
bco_bin_69_1_k125_35871509_19,K02421,bco_bin_69_1
bco_bin_69_1_k125_35871509_20,K02401,bco_bin_69_1
bco_bin_69_1_k125_35871509_21,K02400,bco_bin_69_1
bco_bin_69_1_k125_35871509_22,K02404,bco_bin_69_1
bco_bin_69_1_k125_35871509_23,K04562,bco_bin_69_1
bco_bin_69_1_k125_35871509_24,K03412,bco_bin_69_1
bco_bin_69_1_k125_35871509_25,K03407,bco_bin_69_1
bco_bin_69_1_k125_35871509_26,K03408,bco_bin_69_1
bco_bin_69_1_k125_35871509_27,K03410,bco_bin_69_1
bco_bin_69_1_k125_35871509_28,K03411,bco_bin_69_1
bco_bin_69_1_k125_35871509_30,K02405,bco_bin_69_1
bco_bin_69_1_k125_35871509_31,K09749,bco_bin_69_1
bco_bin_69_1_k125_35871509_34,K02967,bco_bin_69_1
bco_bin_69_1_k125_35871509_35,K02357,bco_bin_69_1
bco_bin_69_1_k125_35871509_37,K02838,bco_bin_69_1
bco_bin_69_1_k125_35871509_38,K00806,bco_bin_69_1
bco_bin_69_1_k125_35871509_39,K00981,bco_bin_69_1
bco_bin_69_1_k125_35871509_40,K00099,bco_bin_69_1
bco_bin_69_1_k125_35871509_41,K11749,bco_bin_69_1
bco_bin_69_1_k125_35871509_42,K01881,bco_bin_69_1
bco_bin_69_1_k125_35871509_44,K09748,bco_bin_69_1
bco_bin_69_1_k125_35871509_45,K02600,bco_bin_69_1
bco_bin_69_1_k125_35871509_46,K07742,bco_bin_69_1
bco_bin_69_1_k125_36416174_2,K20534,bco_bin_69_1
bco_bin_69_1_k125_36416174_6,K11936,bco_bin_69_1
bco_bin_69_1_k125_36416174_7,K20541,bco_bin_69_1
bco_bin_69_1_k125_36416174_13,K02337,bco_bin_69_1
bco_bin_69_1_k125_36416174_16,K01963,bco_bin_69_1
bco_bin_69_1_k125_36416174_17,K01962,bco_bin_69_1
bco_bin_69_1_k125_37045368_3,K08309,bco_bin_69_1
bco_bin_69_1_k125_37045368_7,K08651,bco_bin_69_1
bco_bin_69_1_k125_37045368_9,K22391,bco_bin_69_1
bco_bin_69_1_k125_37045368_10,K06967,bco_bin_69_1
bco_bin_69_1_k125_37045368_12,K03086,bco_bin_69_1
bco_bin_69_1_k125_37045368_13,K02316,bco_bin_69_1
bco_bin_69_1_k125_37045368_14,K09768,bco_bin_69_1
bco_bin_69_1_k125_37045368_15,K01879,bco_bin_69_1
bco_bin_69_1_k125_37045368_16,K01878,bco_bin_69_1
bco_bin_69_1_k125_37045368_17,K03584,bco_bin_69_1
bco_bin_69_1_k125_37045368_19,K03595,bco_bin_69_1
bco_bin_69_1_k125_37045368_20,K01489,bco_bin_69_1
bco_bin_69_1_k125_37045368_21,K00887,bco_bin_69_1
bco_bin_69_1_k125_37045368_22,K07042,bco_bin_69_1
bco_bin_69_1_k125_37045368_23,K07037,bco_bin_69_1
bco_bin_69_1_k125_37045368_25,K06438,bco_bin_69_1
bco_bin_69_1_k125_37045368_29,K07403,bco_bin_69_1
bco_bin_69_1_k125_37045368_30,K09117,bco_bin_69_1
bco_bin_69_1_k125_37045368_31,K02503,bco_bin_69_1
bco_bin_69_1_k125_37045368_32,K03546,bco_bin_69_1
bco_bin_69_1_k125_37045368_33,K03547,bco_bin_69_1
bco_bin_69_1_k125_37045368_34,K16898,bco_bin_69_1
bco_bin_69_1_k125_37045368_35,K16899,bco_bin_69_1
bco_bin_69_1_k125_37045368_36,K06969,bco_bin_69_1
bco_bin_69_1_k125_37045368_37,K03324,bco_bin_69_1
bco_bin_69_1_k125_37045368_39,K18707,bco_bin_69_1
bco_bin_69_1_k125_37045368_40,K09761,bco_bin_69_1
bco_bin_69_1_k125_37045368_42,K02687,bco_bin_69_1
bco_bin_69_1_k125_37045368_45,K03686,bco_bin_69_1
bco_bin_69_1_k125_37045368_46,K04043,bco_bin_69_1
bco_bin_69_1_k125_37045368_47,K03687,bco_bin_69_1
bco_bin_69_1_k125_37045368_49,K03705,bco_bin_69_1
bco_bin_69_1_k125_37045368_50,K00619,bco_bin_69_1
bco_bin_69_1_k125_37045368_51,K02495,bco_bin_69_1
